Date,ID,Sector,Country,Coupon,Market_Value,Market_Value_BOM,OAS,Modified_Duration,Index_Rating,Excess_Return_MTD,Total_Return_MTD
4/24/2020,B093,TECH,Denmark,5.625,504819.0617,486669.4775,544.867,2.576,B1    ,2.5658,3.7294
4/24/2020,B094,FIN,Italy,7.125,460874.1389,452100.9838,555.851,0.827,B1    ,2.0342,1.9405
4/24/2020,B095,FIN,Netherlands,9,260353.9375,271861.845,539.103,0.95,BA1   ,4.1215,4.0433
4/24/2020,B096,FIN,Italy,6.125,595054.5986,616698.5651,392.922,0.967,BA1   ,2.3257,2.2411
4/24/2020,B097,CONS,United Kingdom,7.5,447437.7978,422056.7582,604.728,4.797,BA2   ,4.8114,6.0137
4/24/2020,B098,FIN,Italy,6.375,340019.6595,335557.7617,596.015,1.012,B1    ,1.4028,1.3297
4/24/2020,B099,IND,United States,7.375,215167.222,212783.888,339.695,1.155,BA3   ,1.1774,1.1201
4/24/2020,B100,CONS,United Kingdom,6.125,352254.8477,357864.8963,629.517,1.51,BA1   ,-2.6125,-1.5676
4/24/2020,B101,TECH,Denmark,3.75,516578.975,505786.095,410.187,1.773,B1    ,2.197,2.1339
4/24/2020,B102,CONS,United Kingdom,5.375,548714.5231,541856.5734,254.27,2.25,BA1   ,0.1196,1.2656
4/24/2020,B103,FIN,Italy,6.95,1667220.975,1597684.92,431.105,2.294,BA1   ,4.4221,4.3523
4/24/2020,B104,CONS,United Kingdom,4.75,461897.7106,462207.4957,640.081,4.244,BA1   ,-1.2105,-0.067
4/24/2020,B105,FIN,Ireland,10,299928.17,299541.325,405.402,2.37,BA1   ,0.199,0.1291
4/24/2020,B106,FIN,Portugal,3.5,111285.4797,112641.9195,482.701,14.99,CAA2  ,-2.1446,-1.2042
4/24/2020,B107,E&U,United Kingdom,7,65532.88888,48804.55195,7416.5497,1.438,CAA1  ,33.2685,34.2762
4/24/2020,B108,FIN,United Kingdom,6,73069.77953,73974.55214,736.061,1.33,BA1   ,-2.232,-1.2231
4/24/2020,B109,E&U,United Kingdom,5.875,205435.6632,202660.7314,760.301,1.072,BA1   ,0.3854,1.3692
4/24/2020,B110,IND,United States,4.875,117859.0396,117420.0796,600.769,0.894,B1    ,0.4592,0.3738
4/24/2020,B111,E&U,Netherlands,7.5,107082.3616,105501.3119,912.75,1.029,B1    ,0.5147,1.4986
4/24/2020,B112,FIN,Italy,6.625,1651850.814,1588625.944,405.09,2.999,BA1   ,4.0921,3.9798
4/24/2020,B113,IND,Belgium,5.425,547008.485,528744.795,398.406,3.219,BA1   ,3.5737,3.4542
4/24/2020,B114,FIN,Austria,5.875,284261.4917,285328.0354,523.301,3.204,BA1   ,-0.2512,-0.3738
4/24/2020,B115,IND,Germany,4.125,474295.695,462523.24,924.613,1.509,B1    ,2.6042,2.5453
4/24/2020,B116,CONS,United Kingdom,5,399488.1857,389094.5437,1351.73,1.621,B1    ,1.6101,2.6713
4/24/2020,B117,CONS,United Kingdom,6.625,368998.7291,336866.6629,4142.7101,1.001,C     ,8.5546,9.5385
4/24/2020,B118,IND,Spain,7.25,206932.2225,201101.39,3262.2902,0.751,CAA1  ,2.9996,2.8994
4/24/2020,B119,FIN,Italy,4.375,325302.6419,324764.7398,268.494,0.85,BA2   ,0.2558,0.1656
4/24/2020,B120,E&U,Finland,2.5,155740.5329,156175.6285,196.621,0.886,BA2   ,-0.1926,-0.2786
4/24/2020,B121,IND,Spain,4.75,148017.6812,154423.8489,5551.59,1.394,CAA1  ,-4.0908,-4.1484
4/24/2020,B122,TECH,United Kingdom,6.25,436797.3488,409843.2536,332.267,1.306,BA3   ,5.4159,6.5767
4/24/2020,B123,CONS,United Kingdom,4.75,1018433.82,1001639.95,374.114,0.891,BA1   ,1.763,1.6766
4/24/2020,B124,TECH,Spain,5.875,1074213.97,1025220.96,444.428,3.622,BA1   ,4.861,4.7788
4/24/2020,B125,FIN,United Kingdom,5.75,197350.3154,258512.4406,10396.7003,0.626,BA2   ,-14.3858,-14.4953
4/24/2020,B126,IND,United States,4.625,195377.112,187766.444,972.198,0.975,B2    ,4.1318,4.0533
4/24/2020,B127,CONS,United Kingdom,5.125,113753.7579,106629.2667,541.541,2.211,BA2   ,5.5428,6.6816
4/24/2020,B128,IND,Italy,5.75,68426.6,68989,11878.6896,0.669,C     ,-0.705,-0.8152
4/24/2020,B129,FIN,Italy,5.75,771372.2925,727189.425,612.776,3.323,BA3   ,6.2072,6.0758
4/24/2020,B130,CONS,United Kingdom,5.5,285300.8809,245281.7434,3207.37,1.018,CAA1  ,15.3316,16.3156
4/24/2020,B131,CONS,United Kingdom,4.375,225989.082,202728.084,3173.8899,1.029,CAA1  ,11.5498,11.474
4/24/2020,B132,IND,United States,4,674297.7215,666031.886,330.879,1.917,BA2   ,1.3071,1.2411
4/24/2020,B133,CONS,United Kingdom,6.75,205239.9751,185311.6063,963.884,3.472,B2    ,13.7177,14.9102
4/24/2020,B134,CONS,United Kingdom,4.75,1425988.409,1388978.483,448.68,2.05,BA1   ,2.7324,2.6645
4/24/2020,B135,FIN,United Kingdom,6.5,83365.18451,91857.64728,1723.7099,1.972,BA3   ,-10.3681,-9.2453
4/24/2020,B136,CONS,Germany,3.625,205830.36,205004.972,405.363,1.207,BA1   ,0.4572,0.4026
4/24/2020,B137,IND,United Kingdom,4.375,274772.78,268635.317,910.428,1.288,BA1   ,1.2873,2.2847
4/24/2020,B138,FIN,Italy,3.928,1058652.9,1035997.16,392.869,5.576,BA1   ,2.1394,2.1868
4/24/2020,B139,TECH,Netherlands,4,554310.5994,531551.3976,332.563,2.184,BA2   ,4.3444,4.2817
4/24/2020,B140,IND,Ireland,2.75,258989.1675,253308.3325,272.627,4.299,BA1   ,2.2671,2.2427
4/24/2020,B141,IND,United Kingdom,5.75,288864.1883,270518.0122,551.174,4.156,BA3   ,5.646,6.7819
4/24/2020,B142,E&U,Singapore,2.65,135108.4183,114255.6255,838.404,2.006,BA3   ,20.0612,19.9975
4/24/2020,B143,E&U,Spain,4.125,1032920.08,1000595.16,374.919,2.499,BA1   ,3.3004,3.2306
4/24/2020,B144,FIN,Italy,4.596,1539719.265,1496303.61,497.884,4.778,BA1   ,2.8966,2.9015
4/24/2020,B145,FIN,Italy,4.75,764603.76,747387.6225,522.118,4.199,BA1   ,2.3417,2.3035
4/24/2020,B146,TECH,Italy,3.25,1031789.78,1005568.63,305.86,2.605,BA1   ,2.6775,2.6076
4/24/2020,B147,TECH,United Kingdom,4.5,470386.8,435178.4,406.615,1.694,B2    ,8.1596,8.0906
4/24/2020,B148,E&U,Finland,2.125,486746.435,496479.715,348.088,4.441,BA2   ,-1.9456,-1.9605
4/24/2020,B149,CONS,United Kingdom,3.875,331861.1649,333984.2857,1642.1999,2.475,B1    ,-1.7954,-0.6357
4/24/2020,B150,CONS,Germany,1.5,571422.33,549578.55,324.18,4.69,BA1   ,3.9705,3.9746
4/24/2020,B151,CONS,United States,4.75,804640.6935,695180.524,794.076,2.498,BA3   ,15.8154,15.7456
4/24/2020,B152,CONS,United States,4.5,1496595,1466190,568.443,1.867,B2    ,2.1436,2.0737
4/24/2020,B153,IND,Spain,5.5,123221.5701,127893.8229,3949.5701,2.153,CAA1  ,-3.5834,-3.6532
4/24/2020,B154,FIN,Italy,3,1005703.29,948550.68,359.834,4.548,BA2   ,6.0333,6.0253
4/24/2020,B155,E&U,Spain,3.875,985521.9,967875.27,397.659,0.921,BA1   ,1.9053,1.8232
4/24/2020,B156,E&U,Spain,4.5,988731.92,972893.01,447.53,4.474,BA1   ,1.638,1.628
4/24/2020,B157,TECH,United Kingdom,4.875,600856.0294,553653.3867,445.754,3.605,BA3   ,7.2997,8.5256
4/24/2020,B158,FIN,United Kingdom,5.125,66312.70083,67419.01097,610.019,3.104,BA1   ,-0.2259,0.9612
4/24/2020,B159,E&U,United Kingdom,5.25,500123.7339,504775.1633,433.48,3.758,BA1   ,0.5871,1.7487
4/24/2020,B160,E&U,United Kingdom,3,736584.66,747031.7175,317.36,1.055,BA1   ,1.7025,1.6134
4/24/2020,B161,E&U,Germany,3.5,287368.122,288676.2073,342.138,4.726,BA2   ,2.971,2.9621
4/24/2020,B162,IND,France,2.875,546376.567,520297.404,389.707,1.932,BA1   ,5.1099,5.0124
4/24/2020,B163,FIN,Italy,2.855,507798.22,508066.94,318.322,4.67,BA1   ,2.7638,2.7568
4/24/2020,B164,E&U,United Kingdom,5,248567.3768,248371.6056,436.739,2.581,B1    ,-1.0849,0.0788
4/24/2020,B165,E&U,Spain,3.375,497536.235,496779.55,375.998,3.783,BA1   ,3.6359,3.5492
4/24/2020,B166,IND,United States,3.375,636204,601254,297.055,4.297,BA2   ,5.8339,5.8128
4/24/2020,B167,IND,United States,4.5,420188,418204,366.189,2.964,BA3   ,0.5856,0.4744
4/24/2020,B168,CONS,Germany,6.25,240363.333,174388.362,1928.1801,1.876,CAA1  ,37.8943,37.8322
4/24/2020,B169,CONS,Germany,8.75,162852.0626,142888.2937,4051.3199,2.132,CAA3  ,14.0395,13.9716
4/24/2020,B170,CONS,United States,2,769030.08,743266.4775,235.542,2.9,BA1   ,3.5772,3.4663
4/24/2020,B171,CONS,United States,4.125,476712.1867,452858.8497,373.903,5.957,BA1   ,4.0104,5.2673
4/24/2020,B172,FIN,Luxembourg,7.5,308421.35,256248.25,1768.4599,1.91,B3    ,20.4243,20.3604
4/24/2020,B173,TECH,Spain,3.125,639683.658,626778.144,188.7,2.154,BA1   ,2.1287,2.059
4/24/2020,B174,IND,Luxembourg,7.75,115838.8467,141561.179,4585.4801,1.724,CAA1  ,-18.1061,-18.1705
4/24/2020,B175,TECH,Japan,5.25,196787.7063,188379.7559,723.565,5.769,BA3   ,4.4047,4.4633
4/24/2020,B176,TECH,Japan,4.75,677306.2246,641950.08,603.063,4.465,BA3   ,5.5204,5.5076
4/24/2020,B177,TECH,Japan,4,278821.7769,274037.6162,643.67,2.066,BA3   ,1.8144,1.7458
4/24/2020,B178,E&U,United Kingdom,5.875,202277.7239,198643.6641,594.706,2.022,B1    ,0.7082,1.8295
4/24/2020,B179,CONS,United Kingdom,8.25,377412.8138,357639.0638,931.406,1.881,CAA1  ,5.5988,5.529
4/24/2020,B180,FIN,United States,4,520836.2,522114.725,390.958,2.02,BA1   ,-0.1776,-0.2449
4/24/2020,B181,FIN,Luxembourg,8.5,555787.2436,468028.8719,1751.3599,2.012,B3    ,17.6415,18.7506
4/24/2020,B182,FIN,Luxembourg,11,218317.0151,203046.7196,1995.99,2.497,CAA2  ,6.3629,7.5206
4/24/2020,B183,IND,Italy,1.125,456527.1951,433442.0061,556.907,1.479,BA3   ,5.3843,5.326
4/24/2020,B184,IND,Italy,1.875,449621.35,424921.6,475.211,5.136,BA3   ,5.7933,5.8128
4/24/2020,B185,IND,Belgium,5.118,532933.115,523430.085,386.932,1.039,BA1   ,1.8857,1.8155
4/24/2020,B186,IND,Belgium,5.869,558398.075,531963.81,478.821,3.532,BA1   ,5.0551,4.9692
4/24/2020,B187,IND,Italy,1.75,660251.64,599098.485,487.186,5.668,BA3   ,10.1576,10.2075
4/24/2020,B188,IND,United States,4.375,762931.484,739779.25,288.293,3.335,BA1   ,3.2402,3.1296
4/24/2020,B189,CONS,United States,3.75,235455.4175,197795.4175,665.037,3.143,BA3   ,19.167,19.0399
4/24/2020,B190,TECH,Italy,3.625,780245.43,755655.0675,342.208,3.486,BA1   ,3.3477,3.2542
4/24/2020,B191,TECH,United States,5.75,357778.946,330330.777,1040.3299,0.08,CAA1  ,8.4097,8.3093
4/24/2020,B192,TECH,United States,7.5,234893.25,233691.75,963.68,1.992,B2    ,0.5817,0.5141
4/24/2020,B193,CONS,United Kingdom,3.75,1259854.963,1231347.775,426.751,3.65,BA1   ,2.3897,2.3151
4/24/2020,B194,FIN,United Kingdom,6.125,93762.39774,88465.14702,1215.44,3.565,BA3   ,4.8155,5.9879
4/24/2020,B195,CONS,United States,3.875,511891.665,495865,392.976,3.491,BA3   ,3.3212,3.2321
4/24/2020,B196,CONS,Spain,1,229025.409,212865.69,3199.2901,0.861,CA    ,7.6841,7.5915
4/24/2020,B197,IND,France,3.5,225812.2225,215981.39,798.849,2.759,B2    ,4.6362,4.5517
4/24/2020,B198,FIN,Italy,4.25,779826.6,760313.9325,468.374,1.04,BA2   ,2.6411,2.5664
4/24/2020,B199,FIN,Spain,5.625,491369.715,483785.45,766.237,4.791,BA1   ,1.5597,1.5677
4/24/2020,B200,IND,Germany,4.5,520453.035,499192.62,476.941,2.844,BA1   ,4.3508,4.259
4/24/2020,B201,TECH,Luxembourg,5.625,547866.495,516511.809,615.062,3.452,BA2   ,6.1846,6.0705
4/24/2020,B202,IND,United States,3.125,707171.4453,694467.031,473.016,4.072,B1    ,1.8728,1.8294
4/24/2020,B203,FIN,United Kingdom,7.5,547456.2191,540945.1004,977.05,2.811,B1    ,0.0289,1.2036
4/24/2020,B204,IND,Luxembourg,5.375,639854.5855,596926.4145,645.33,2.613,B1    ,7.2893,7.1915
4/24/2020,B205,CONS,Greece,6.75,85655,98307.5,11163.4003,0.835,CAA2  ,-12.7839,-12.8703
4/24/2020,B206,TECH,Luxembourg,4.625,740659.305,691682.2125,542.425,1.691,BA2   ,7.1389,7.0809
4/24/2020,B207,CONS,United States,1.5,557057.314,525369.8285,218.716,3.792,BA1   ,6.0887,6.0315
4/24/2020,B208,CONS,United States,2.25,1250494.675,1096550.413,308.104,7.174,BA1   ,14.1384,14.039
4/24/2020,B209,IND,United Kingdom,4.5,314188.1604,298408.6362,809.94,2.977,BA1   ,4.1045,5.2879
4/24/2020,B210,CONS,Spain,3.5,466092.78,449856.11,726.712,2.744,B1    ,3.6945,3.6093
4/24/2020,B211,CONS,Sweden,3.25,507346.805,496408.47,384.735,1.023,BA1   ,2.2759,2.2035
4/24/2020,B212,CONS,United Kingdom,4.875,382024.0252,299139.0917,642.648,3.023,BA3   ,26.5283,27.7079
4/24/2020,B213,FIN,Cyprus,11.25,128220.9225,126722.7855,3475.1999,0.842,B2    ,1.2738,1.1822
4/24/2020,B214,CONS,United States,3.5,500204.445,498252.78,448.627,3.68,BA2   ,0.4613,0.3917
4/24/2020,B215,TECH,Italy,3.625,1074648.69,1000961.64,350.568,5.336,BA1   ,7.3325,7.3616
4/24/2020,B216,FIN,Italy,4.375,760370.6325,729066.495,480.81,1.694,BA1   ,4.3544,4.2937
4/24/2020,B217,IND,Greece,3.5,301842.507,290536.983,471.858,1.097,BA2   ,3.9564,3.8913
4/24/2020,B218,IND,Italy,3.75,476535.4321,459731.5292,764.961,1.089,BA3   ,3.7211,3.6552
4/24/2020,B219,CONS,United States,5.5,446362.5015,451530,662.413,2.809,B2    ,-1.0746,-1.1444
4/24/2020,B220,CONS,Italy,7,256357.1395,227604.0553,1075.51,2.645,B1    ,12.7103,12.6329
4/24/2020,B221,CONS,United Kingdom,6.25,257537.5554,200609.6088,1648.63,1.976,CAA2  ,27.2749,28.3775
4/24/2020,B222,TECH,Spain,2.375,779219.3025,753488.7675,209.25,3.395,BA1   ,3.5119,3.4149
4/24/2020,B223,IND,United States,4.25,327942.8532,306139.9376,551.002,3.103,B1    ,7.1922,7.1219
4/24/2020,B224,CONS,United States,3.5,790120.77,654943.08,1048.63,3.775,B3    ,20.713,20.6396
4/24/2020,B225,FIN,United Kingdom,7.25,176115.9906,178659.766,563.403,1.286,BA1   ,-2.4246,-1.4238
4/24/2020,B226,FIN,United Kingdom,5.125,315479.9645,312891.6602,897.853,3.747,BA3   ,-0.3262,0.8272
4/24/2020,B227,E&U,Italy,3.75,499457.785,467953.28,519.682,3.087,BA1   ,6.8538,6.7324
4/24/2020,B228,IND,United States,2.625,600823.752,566947.752,325.629,3.929,BA2   ,6.0211,5.9752
4/24/2020,B229,CONS,Germany,3.75,680780.0025,580880.0025,646.159,5.438,BA1   ,17.1683,17.198
4/24/2020,B230,TECH,Spain,3.75,1004272.33,976306.58,420.349,1.884,BA1   ,2.9296,2.8644
4/24/2020,B231,IND,United States,3.75,438136.5015,412810.5015,510.434,3.318,B1    ,6.1849,6.135
4/24/2020,B232,IND,United States,4.125,135482.8118,169629.9368,4433.9401,1.176,CAA1  ,-17.3397,-17.3946
4/24/2020,B233,CONS,United States,3.5,626426.3875,617418.0563,341.359,1.743,BA3   ,3.3437,3.2305
4/24/2020,B234,CONS,United States,4,397435.7538,392258,577.715,4.865,B2    ,1.3095,1.32
4/24/2020,B235,TECH,Netherlands,4.25,722390.6781,701065.7735,371.084,3.151,B1    ,3.1,3.0418
4/24/2020,B236,IND,United States,4.125,189999.999,225762.999,1716.44,3.661,B2    ,-15.7814,-15.8409
4/24/2020,B237,CONS,Spain,3.75,313949.493,293890.9545,861.09,3.102,B1    ,6.9494,6.8252
4/24/2020,B238,TECH,Italy,3,1028599.18,964501.97,341.299,4.95,BA1   ,6.6332,6.6456
4/24/2020,B239,TECH,Ireland,5.5,915589.6288,879510.0628,493.042,2.239,B1    ,2.9163,4.1023
4/24/2020,B240,IND,United States,4.125,190407.166,190582.166,548.467,4.643,BA3   ,2.0681,2.0726
4/24/2020,B241,CONS,Germany,2.125,240260.082,265882.05,1934.16,1.352,B3    ,-9.5791,-9.6366
4/24/2020,B242,TECH,United States,4.125,319370.2398,316985.5688,393.13,2.031,BA3   ,0.8221,0.7523
4/24/2020,B243,CONS,France,5.5,322640.6872,300886.9564,1112.5601,3.711,B2    ,7.301,7.2299
4/24/2020,B244,FIN,Spain,9,91229.688,94995.524,1220.4499,1.283,B2    ,-3.9073,-3.9642
4/24/2020,B245,CONS,United States,6.375,185534.9761,186635.6488,4234.7202,2.604,C     ,-1.7574,-0.5897
4/24/2020,B246,CONS,Spain,6.75,213846.25,189781.25,8530.6702,0.933,CAA1  ,12.7672,12.6804
4/24/2020,B247,CONS,United Kingdom,5.125,446714.7106,378866.8934,592.168,2.971,BA2   ,16.7259,17.9081
4/24/2020,B248,E&U,Finland,2.625,511253.65,513737.99,273.847,2.618,BA2   ,-0.4137,-0.4836
4/24/2020,B249,CONS,France,4.375,209847.5158,224215.9842,1815.39,1.74,B3    ,-6.3449,-6.4083
4/24/2020,B250,FIN,United States,3.325,500767.535,493174.385,397.944,4.425,BA1   ,1.5544,1.5397
4/24/2020,B251,IND,Italy,1.75,521217.834,477101.31,466.264,6.271,BA3   ,9.2566,9.2468
4/24/2020,B252,CONS,United Kingdom,3,325789.7285,328230.2871,557.59,3.319,BA1   ,-1.9288,-0.7435
4/24/2020,B253,CONS,United Kingdom,5.875,235575.8351,231116.657,837.804,2.558,B2    ,0.7658,1.9294
4/24/2020,B254,CONS,Germany,4.125,179298,208075,2483.4999,3.142,B3    ,-13.7117,-13.8301
4/24/2020,B255,CONS,Jersey ChanIsle,5.75,238475.3363,234000.7051,2347.76,1.677,CAA3  ,4.8515,5.9076
4/24/2020,B256,CONS,United States,3.25,1431243.224,1398558.327,327.458,2.105,BA3   ,2.4658,2.337
4/24/2020,B257,FIN,United Kingdom,7.625,160455.7947,164502.5424,2573.3702,2.703,B3    ,-3.6325,-2.46
4/24/2020,B258,CONS,Germany,6.25,258445.0544,247897.7228,759.117,2.453,B2    ,4.3514,4.2547
4/24/2020,B259,CONS,United Kingdom,2.2,446238.7215,437485.386,1405.79,3.31,B1    ,2.1131,2.0008
4/24/2020,B260,TECH,Italy,2.5,1021913.99,992914.64,309.698,3.052,BA1   ,3.0406,2.9206
4/24/2020,B261,TECH,Spain,2.875,356209.309,344368.1477,216.014,4.52,BA1   ,6.2513,6.2353
4/24/2020,B262,FIN,Cyprus,9.25,233101.2575,242164.8625,1145.34,1.556,CAA2  ,-3.6819,-3.7427
4/24/2020,B263,FIN,Jersey ChanIsle,7.375,221318.9844,207289.6625,1928.4,2.905,B2    ,5.589,6.768
4/24/2020,B264,IND,Ireland,2.375,509345.835,501899.165,265.878,3.44,BA1   ,1.5783,1.4837
4/24/2020,B265,TECH,United Kingdom,5,771980.1961,743216.3919,442.179,4.021,BA3   ,5.2557,6.461
4/24/2020,B266,CONS,United Kingdom,4.125,274216.118,253559.6949,698.838,1.65,B1    ,7.0848,8.1466
4/24/2020,B267,IND,Italy,1.625,672473.0325,613653.855,477.355,4.518,BA3   ,9.5969,9.5851
4/24/2020,B268,FIN,United Kingdom,6.125,368043.3799,342550.6778,907.932,3.127,BA3   ,6.2503,7.442
4/24/2020,B269,TECH,Sweden,0.875,497524.245,496726.575,223.97,0.841,BA1   ,0.2518,0.1606
4/24/2020,B270,TECH,Sweden,1.875,500382.67,494556.235,261.558,3.705,BA1   ,1.2457,1.1781
4/24/2020,B271,TECH,United Kingdom,6,649191.3443,632784.3612,227.378,0.703,BA3   ,1.6096,2.5928
4/24/2020,B272,IND,United States,2.75,739316.0149,710648.5671,323.996,2.267,BA2   ,4.1488,4.034
4/24/2020,B273,IND,France,2.625,293216.751,268646.751,404.403,3.246,BA3   ,9.2079,9.1458
4/24/2020,B274,IND,United States,4.5,160395,189060,1629.69,3.971,B2    ,-15.1224,-15.1619
4/24/2020,B275,TECH,Finland,1,497873.855,491576.355,222.313,0.86,BA1   ,1.3686,1.2811
4/24/2020,B276,TECH,Finland,2,747589.935,723871.1325,280.625,3.626,BA1   ,3.3483,3.2767
4/24/2020,B277,IND,Luxembourg,2.125,516903.442,482865.779,413.21,4.731,BA1   ,7.0329,7.0491
4/24/2020,B278,CONS,France,4,220381.6675,170915,882.304,3.084,B2    ,29.0506,28.9423
4/24/2020,B279,TECH,Luxembourg,4.75,582656.247,562401.7515,788.555,5.852,CAA1  ,3.5581,3.6014
4/24/2020,B280,TECH,Netherlands,4.5,470753.5,469404.5,609.397,1.778,B2    ,0.351,0.2874
4/24/2020,B281,CONS,United States,6,152011.6674,178907.6974,1663.0501,3.875,CAA1  ,-14.9871,-15.0335
4/24/2020,B282,IND,Denmark,4.5,225216,199648,2167.1001,2.492,B3    ,12.8764,12.8065
4/24/2020,B283,FIN,United Kingdom,8,81756,77137.2,8752.729,1.334,C     ,6.0439,5.9878
4/24/2020,B284,FIN,Italy,4.45,515396.695,500112.675,475.724,2.29,BA2   ,3.1259,3.0561
4/24/2020,B285,IND,United Kingdom,4.5,159377.0202,153821.5723,785.269,2.214,B1    ,2.4707,3.6116
4/24/2020,B286,CONS,France,5.375,166662.5508,168594.2496,777.753,3.754,CAA1  ,1.7874,1.7236
4/24/2020,B287,CONS,United States,3.125,290850.0823,273630.5,632.114,4.377,B1    ,6.311,6.293
4/24/2020,B288,CONS,United States,4.875,308193.1806,289043.0056,2242.89,1.704,BA3   ,10.1854,10.1251
4/24/2020,B289,CONS,Spain,0.875,136198.644,137589.138,3079.85,2.527,CA    ,0.9671,0.8972
4/24/2020,B290,CONS,Denmark,2.875,207688.2805,210389.895,530.972,3.604,B1    ,-1.2058,-1.2841
4/24/2020,B291,IND,France,4.25,274516.668,258441.666,777.72,3.436,B2    ,6.3144,6.22
4/24/2020,B292,IND,France,6,149209.1425,142074.1675,1962.31,3.785,CAA1  ,10.3907,10.3009
4/24/2020,B293,FIN,Italy,8.25,144440.754,152451.0735,960.505,1.885,B2    ,2.9248,2.863
4/24/2020,B294,IND,Germany,2.625,497741.525,448169.6188,1159.5,2.714,B1    ,14.7916,14.7217
4/24/2020,B295,E&U,Italy,2.75,486038.425,481129.725,501.579,1.877,BA1   ,3.942,3.8781
4/24/2020,B296,IND,France,3.5,273762.666,260261.667,970.828,1.818,B2    ,5.2511,5.1875
4/24/2020,B297,CONS,Spain,3.25,279803.7183,258334.3677,1339.97,3.445,B3    ,8.4128,8.3107
4/24/2020,B298,CONS,Spain,3.2,1007446.67,987423.33,359.249,2.627,B2    ,2.1352,2.0278
4/24/2020,B299,IND,United States,3.25,331280.054,271280.723,538.871,4.096,BA2   ,22.138,22.1171
4/24/2020,B300,CONS,France,6,314738.55,243151.65,731.257,2.745,B3    ,29.5659,29.4413
4/24/2020,B301,CONS,United Kingdom,3.25,405990,381135.332,350.462,2.01,B1    ,6.618,6.5212
4/24/2020,B302,CONS,United States,3.375,472238.2321,437135.526,347.883,3.888,BA2   ,8.0026,8.0302
4/24/2020,B303,E&U,United Kingdom,4.25,388841.3673,373756.1867,671.051,1.839,BA1   ,2.9349,4.0361
4/24/2020,B304,CONS,Sweden,5.75,389822.8518,379732.9491,776.292,3.559,CAA1  ,2.721,2.6571
4/24/2020,B305,E&U,United Kingdom,2.375,342873.6382,339060.9117,300.49,2.839,BA1   ,-0.0532,1.1245
4/24/2020,B306,E&U,United Kingdom,2.875,283058.204,281737.9245,328.284,6.161,BA1   ,-0.7869,0.4687
4/24/2020,B307,CONS,France,4,405548.6125,366575.6938,1766.1501,3.314,CAA2  ,10.7505,10.6316
4/24/2020,B308,FIN,United Kingdom,3.375,213066.0136,138647.0876,1180.55,3.486,B2    ,52.4798,53.6751
4/24/2020,B309,CONS,United Kingdom,4.625,351311.9392,341957.9666,439.715,8.919,BA1   ,1.0924,2.7354
4/24/2020,B310,TECH,United States,3,285573.999,265053.999,494.14,3.869,BA3   ,7.7752,7.7418
4/24/2020,B311,FIN,Italy,5.125,495319.51,483404.18,642.482,1.882,B1    ,2.5294,2.4649
4/24/2020,B312,CONS,United Kingdom,4.25,491875.0059,438432.9535,945.529,2.132,B2    ,11.0619,12.1893
4/24/2020,B313,CONS,United Kingdom,4.875,251500.5624,227510.478,765.808,4.426,B2    ,9.3937,10.5446
4/24/2020,B314,IND,United Kingdom,3.875,289113.748,266874.8418,521.872,5.848,BA3   ,7.076,8.3331
4/24/2020,B315,FIN,United Kingdom,8.375,581161.1018,543724.5935,1222.23,2.612,B3    ,5.72,6.8852
4/24/2020,B316,FIN,Spain,7.75,253207.443,261495.852,1278.87,1.513,B2    ,-3.1095,-3.1696
4/24/2020,B317,IND,Italy,1.5,574150.626,556190.46,364.455,3.881,BA1   ,3.2842,3.2291
4/24/2020,B318,IND,United States,4.75,448996.6351,418999.7427,485.47,4.723,B2    ,5.9015,7.1592
4/24/2020,B319,TECH,Netherlands,3.875,581452.6599,522096.991,434.974,5.264,B2    ,11.3954,11.3687
4/24/2020,B320,CONS,United Kingdom,4,258865.9933,247436.7903,378.913,2.753,BA2   ,3.4332,4.619
4/24/2020,B321,TECH,Netherlands,3.625,597551.664,548245.668,381.474,4.903,BA2   ,9.0109,8.9934
4/24/2020,B322,FIN,Sweden,2.75,671901.6675,635441.67,908.722,2.063,BA2   ,5.8056,5.7377
4/24/2020,B323,FIN,Sweden,3.125,742977.504,668778.498,906.506,3.76,BA2   ,11.1631,11.0947
4/24/2020,B324,CONS,Netherlands,1.8,235689,239586,901.703,3.83,BA1   ,-1.569,-1.6266
4/24/2020,B325,FIN,Germany,2.875,282507.804,282131.229,463.103,1.95,BA1   ,0.1998,0.1335
4/24/2020,B326,FIN,Italy,2,197955.618,197635.322,396.402,2.084,BA1   ,0.2307,0.1621
4/24/2020,B327,CONS,United States,5,253326.1115,236829.446,1511.4499,3.457,BA3   ,7.0659,6.9656
4/24/2020,B328,IND,United States,3.375,420005.25,393801.75,514.07,5.565,BA3   ,6.6124,6.654
4/24/2020,B329,CONS,United Kingdom,4.125,222889.3652,216115.4867,1177.8299,1.958,B3    ,2.0207,3.1343
4/24/2020,B330,IND,Luxembourg,8.5,187771.0111,158353.1796,4233.1802,2.632,CAA2  ,18.6473,18.5774
4/24/2020,B331,CONS,Italy,9,339228,309301.2,1472.3499,1.776,B2    ,9.7384,9.6756
4/24/2020,B332,IND,Germany,5.125,440656.2495,418058.748,657.688,3.032,B3    ,5.5023,5.4053
4/24/2020,B333,IND,Italy,1.875,879832.87,813983.36,464.709,6.532,BA3   ,8.1109,8.0898
4/24/2020,B334,IND,France,6.5,473353.114,450295.443,2482.11,1.813,CAA1  ,5.1841,5.1206
